patient,Q16363_N,Q16363_C,Q16363.2_N,Q16363.2_C
1,0,0,1.70014864312124,1.47796421161861
2,0,0,1.90494320352479,1.48672468070049
3,0,0,3.65153997336626,2.53097464350736
4,0,0,2.00256606680921,2.82125198861662
9,0,0,1.08019941233382,1.45514790196008
10,0,0,0.733637617801985,1.14193795463504
11,0,0,0.82795087254094,1.32601363457197
12,0,0,1.17173110689074,1.21311857240119
17,0,0,1.68600603834542,1.39939616545836
18,0,0,1.68195803926848,0.306075844695294
19,0,0,0.660363262244957,1.03608584450299
20,0,0,1.05378742716486,1.52591296321225
21,0,0,0.902961066900391,1.19947279131766
22,0,0,0.868470065635489,0.92778768230697
23,0,0,1.2841548559306,1.26825559661232
24,0,0,1.40735170595832,0.970060655558101
33,0,0,0.903120362412269,2.12805066178821
34,0,0,2.43734290676744,1.39329116098583
35,0,0,2.64376166940152,1.94237026956816
36,0,0,0.669027038503911,3.00412568168438
37,0,0,1.04109504003973,1.51222530883357
38,0,0,0.735151933701657,1.40259715066112
39,0,0,0.550639394127506,0.412929107952076
40,0,0,0.677412471289341,1.07440716369731
41,0,0,1.34989692245776,1.28492932412343
42,0,0,0.817081303951443,1.27931960608773
43,0,0,0.806862253907501,1.85231575402659
44,0,0,0.640775175971023,0.96485507543962
45,0,0,0.792704808818186,1.22071304558485
46,0,0,0.461112771025962,1.20609682238462
47,0,0,1.45313522025276,1.00113861186256
48,0,0,0.410060160697703,0.88252917188194
49,0,0,0.525604059292332,0.945483204035684
50,0,0,0.771399209458721,0.546056754406217
51,0,0,1.3592970188921,0.711054905643673
52,0,0,0.91072820413116,0.881526435568455
53,0,0,1.02257745970396,0.972221750302618
54,0,0,0.864396143472998,1.19109558495615
55,0,0,0.781764318630678,1.22710187092527
56,0,0,0.797385801354881,0.674008791862218
57,1.43227346141793,0.962082861252401,0,0
58,1.17488891031668,0.806170600004821,0,0
59,1.03951216964379,0.777550442349878,0,0
60,1.25853763389019,0.918812123841895,0,0
61,0,0,1.01712679355304,0.939584288802988
62,0,0,1.08737019262268,0.958838367293455
63,0,0,1.00664802135884,1.0254168577606
64,0,0,1.1054940870078,1.49406039114198
73,0,0,2.00108996680253,3.09934543828209
74,0,0,2.24639940677754,2.30221032442616
75,0,0,0.590671295308726,2.89925658259688
76,0,0,3.50603744452337,3.00193845947689
77,0,0,4.13675953348145,1.60841999475026
78,0,0,3.54546043711915,1.92166602161254
79,0,0,2.88282621135317,2.27400816366015
80,0,0,2.34559167317864,1.90161404899392
81,0,0,0.90128369034884,0.842378305980988
82,0,0,0.857272071037824,1.07433402040337
83,0,0,1.01735504126769,1.19314930292831
84,0,0,1.40457988711178,0.809329367460711
85,0,0,0.993859052119583,1.22524323375695
86,0,0,1.6768754217978,1.17364015243933
87,0,0,0.465389395165145,1.12244370916676
88,0,0,0.675425792837178,2.0954557841765
93,0,0,1.31921927649564,0.461082737006191
94,0,0,1.24959087130872,1.72730012738913
95,0,0,0.195800161532249,0.96067184229178
96,0,0,0.738980604356661,0.910555637969968
97,0.66837987006712,1.17223699359723,0.846472061844579,1.81915634813703
98,1.26690356086773,1.46312540207131,1.45930563168869,1.69778021403798
99,1.42968963546455,1.19117196365413,1.50182634132347,1.54343772252932
100,0.82429380402941,1.05845322996132,0.83399377045989,1.29994262265688
