patient,Q01085_N,Q01085_C,Q01085.2_N,Q01085.2_C
1,0.659206159089961,1.04010320766073,0,0
2,1.0454244802374,1.1866974144455,0,0
3,0.948580894665022,1.23922486994762,0,0
4,0.878599903466276,1.17436850855396,0,0
5,0.725546750806879,1.1154198179103,0.658878670506165,1.11905443908177
6,0.725257719543331,1.71820656100968,0.416386984912395,1.38419654445165
7,0.912447613083482,0.923286285466545,0.497487933971447,1.31019072436729
8,0.995839154101835,0.985560479791898,0.707663702547047,0.722089704331603
9,1.48225891027919,2.80337677176278,1.59613382408561,2.71146057711007
10,1.38556142647483,2.14998321540269,1.87547246173019,2.72279670201536
11,1.65248605855575,2.46843617297704,1.46255993831833,2.38851927263305
12,1.7697915351457,2.33409780495712,1.81982991451469,2.7421368649705
13,1.53694768389693,2.13653635634923,0.732247632169242,1.60298833646103
14,1.99756343941143,3.38809616691588,0.949731741997224,1.65250323233077
15,2.77308480357843,2.43824121634813,0.8844912599812,1.02840039500609
16,2.19801189985504,2.86333166285848,1.22837392552574,1.56013832000244
17,0.846163416378962,1.12936611613947,0,0
18,0.834040931852819,1.07987309881497,0,0
19,0.590888308295232,0.789796584865167,0,0
20,1.01326552828839,1.13189325370906,0,0
21,0,0,1.91611298375419,10.4989297299425
22,0,0,2.37827995507747,3.51584035964327
23,0,0,2.62769176441559,6.29659543809829
24,0,0,2.46355674814694,5.23247859656356
25,0.885411583206083,1.11575334918061,1.63452963933506,2.75321385502825
26,0.928445864752399,1.00638613835409,1.2556903631543,2.30467539391555
27,1.0117910048329,1.45056121404845,1.16328720163978,3.7076051971747
28,0.865130215302594,1.27754251740839,1.38642454571546,2.66781264308754
29,0.999934340657086,1.06126016693888,1.81523702457377,1.98030283493338
30,0.925353534524503,1.11629911113665,1.89257197930571,2.31864708105019
31,0.853185709244015,0.970896496253314,1.69601889890945,2.86015129469103
32,0.944526062655428,1.25790169154882,1.51580554272425,1.88454225331228
33,0.526867033117653,1.11310668828192,0.46361688808076,0.73893689776992
34,0.921150019614423,1.1280845452526,0.475162088957818,0.785278138674535
35,0.692743608770247,1.19283104655944,0.514258480374731,2.83941160371334
36,0.424494396891941,1.10332310862609,0.276037259225937,0.6782915619367
41,0,0,2.00323615575371,2.63417836053547
42,0,0,1.58364240898388,3.75722614839587
43,0,0,1.26138878301195,3.09889049221121
44,0,0,0.880043336215693,2.50127433007292
45,0,0,0.571352718781274,1.35151228733459
46,0,0,0.302943956410542,1.51935950183476
47,0,0,0.678074613588347,1.94462637607028
48,0,0,0.294784832647615,1.04662237295674
49,0,0,0.266114076570724,1.05961439951299
50,0,0,0.478665023496834,0.674445986978374
51,0,0,0.680309430656501,1.60111062442928
52,0,0,0.636741178479424,1.21966755506722
53,2.49146816377909,2.1004095523593,0.762393861565319,1.74487473608204
54,1.87971370598352,2.05666916905679,0.575670191666134,1.04010181977717
55,1.97053024089588,3.38598878873701,0.588306263652899,2.41024504382638
56,2.53296894939507,2.78706494452403,0.747195157619574,1.4111156303412
57,0.638702496422325,1.29423729262734,0.693326153555967,1.28838366783186
58,0.852460645571633,1.13923782265331,0.859729663128497,1.49073169841284
59,1.06462341654741,1.19357873535803,0.90483296369649,1.50567689176486
60,0.914069539407431,0.944678539248423,0.848674022896188,1.27933897371776
61,0.634566296777633,1.03846179479489,1.92058354486611,2.51259898674414
62,0.63480955713286,3.40171281948749,1.54336726733908,1.93793905345151
63,0.620583824852544,1.61656169815722,1.433028089707,2.8741149028442
64,0.717924622613216,1.54195408044253,1.81170799735422,2.21732058960044
65,1.72338999883025,2.02204045019573,2.03162979921694,1.91579684299988
66,1.70433995928842,2.22436583774855,2.34587435435326,2.9126375711917
67,2.128110118175,1.83393359762,2.47398488517436,1.78185273146593
68,1.49091017191509,1.62210622588104,2.13762152324205,2.36183067984049
69,0,0,1.68680862667919,2.46081747291787
70,0,0,1.79981705731987,2.32480114919989
71,0,0,1.5913221252215,2.45753452743893
72,0,0,0.692078837289013,2.3128163820852
73,0.880146421100964,1.12456634865568,0,0
74,0.950404316106321,1.2385401255038,0,0
75,0.73063874292128,1.16290622927402,0,0
76,0.84526937401153,1.31253507474108,0,0
77,1.16452150585358,1.08650669191546,2.18934196668644,3.85527922128885
78,1.18145594776657,0.977742600428046,2.03753322917534,3.34529941337383
79,1.07595348699589,1.38766754445661,1.95010869972813,3.28945391758314
80,0.922724896687083,1.10356935033681,1.5847654774843,2.86107968250143
81,0.691916981550771,0.947284394282157,0,0
82,0.915446683391995,1.68570354252322,0,0
83,0.866429553285787,1.55260156938648,0,0
84,0.934487668665898,1.22923768253518,0,0
85,0,0,0.600922380070002,1.79762267517672
86,0,0,0.816742845377805,2.30142337519731
87,0,0,0.124989362432228,1.00923203623636
88,0,0,0.541478278772905,2.97961704756022
89,0,0,0.455394012184233,1.34792228007933
90,0,0,0.376715630111333,1.10809358628918
91,0,0,0.706504578964419,0.877809998656732
92,0,0,0.849514448035273,2.16852485441343
93,0,0,0.888115169703171,1.12819931738739
94,0,0,0.57486190943823,1.10037289602176
95,0,0,0.378696626538568,1.18118763605898
96,0,0,0.914449091337779,1.65482510054916
97,0,0,1.46769641286504,1.80156877142796
98,0,0,1.78786364780067,4.85941322780828
99,0,0,1.68472978324156,2.99166894746076
100,0,0,1.72722079201456,2.66648462899924
