patient,Q02809_N,Q02809_C,Q02809.2_N,Q02809.2_C
1,0.39643781746682,1.02557758479436,0,0
2,0.541187940357201,0.914827134196297,0,0
3,0.458749795182697,0.92771751597575,0,0
4,0.402790430935605,1.83339341307554,0,0
13,0.512978910400851,1.76706680603428,0,0
14,0.690759420876931,3.2519250453005,0,0
15,0.849801256478605,1.72212436751095,0,0
16,0.56445691840846,0.779353097975673,0,0
17,1.04971914322625,2.01472683972488,0,0
18,0.743898115963752,0.739563333737786,0,0
19,0.531198774270141,2.00983771926694,0,0
20,0.730591619262421,2.58076565291765,0,0
21,0.556312758194373,2.58204927177879,0,0
22,0.505394566233453,1.05110514730272,0,0
23,0.994480294303893,1.29011699785906,0,0
24,0.70087446853421,2.0795615595694,0,0
25,0.531571773421567,1.36777375452616,0,0
26,0.462080159820202,1.98901236109377,0,0
27,0.431251300620136,1.53230740417031,0,0
28,0.461286261289383,1.48836725350647,0,0
29,0.515956284655703,2.5312375664941,0,0
30,0.546325661836238,1.84048085038856,0,0
31,0.541478750635331,2.38188600616817,0,0
32,0.378815720781117,2.99879488423759,0,0
37,0.314775428033516,2.40463963166283,0,0
38,0.394380807694817,2.5298947741232,0,0
39,0.292058195781645,0.647253781700577,0,0
40,0.438321232512839,2.74545403707604,0,0
41,1.00397896831036,1.3566797719988,0,0
42,0.537264932973331,1.53054489760472,0,0
43,0.481553060805583,2.0467623513808,0,0
44,0.496831035952821,1.54193232595961,0,0
45,0.228875988461373,1.48882733678727,0,0
46,0.178733908351153,2.03585011265948,0,0
47,0.276806498371102,0.956543578409564,0,0
48,0.175082162487981,1.41660328075891,0,0
53,1.25574446911747,2.32854155952182,0,0
54,0.899947900874597,2.57065380220216,0,0
55,1.28897035012431,2.95770562147421,0,0
56,1.43197700034136,1.59723024140879,0,0
57,0.524542492509543,2.07847727530814,0.496992293507058,1.64059719280727
58,0.615365263498109,1.02666864665135,0.713440461906411,1.33696378673066
59,0.649616960315866,1.4254055328925,0.658281057488666,1.81581119494931
60,0.605317132399829,1.83254570707291,0.865404127845645,3.40959969721616
61,0.529984923140794,1.01226360468038,0,0
62,0.283057652598573,1.71491625787984,0,0
63,0.2659836558106,2.25803826026155,0,0
64,0.446214397308016,4.2272235636014,0,0
65,1.34635434245692,5.70699925278504,0,0
66,1.35547373094169,4.17157191512701,0,0
67,1.42700906009796,4.76736394051549,0,0
68,0.957169070538854,2.13956367200424,0,0
69,0.938471853920689,1.30831123524133,0,0
70,0.80479133687575,2.50208209399167,0,0
71,0.701480152048317,1.94089474586354,0,0
72,0.6829399368818,1.01199850774862,0,0
77,1.73678850495524,1.8580598479818,0,0
78,1.68477363767778,3.08493887652554,0,0
79,1.20144279386162,2.30574257606566,0,0
80,1.0078463353387,2.03914801731639,0,0
81,2.23517901810082,3.08878977718995,0,0
82,1.78386817777688,3.3446152417029,0,0
83,1.60115723942146,4.04654322306387,0,0
84,1.67558677983173,2.93572890228046,0,0
89,0.315219759197594,2.16015538473649,0,0
90,0.260406731629984,1.9370918816601,0,0
91,0.372709182674089,1.41578414555786,0,0
92,0.360756933091933,1.5135348379975,0,0
97,0.334337266687516,1.15859146764708,0,0
98,0.501929809841267,1.56742892884112,0,0
99,0.395618645166704,1.0153698293682,0,0
100,0.548531285039778,1.47514893097688,0,0
