patient,Q14202_N,Q14202_C,Q14202.2_N,Q14202.2_C
5,0.921827420233428,0.219804791798755,0,0
6,0.682458051668557,1.50506773349526,0,0
7,0.664240107873517,1.75092647991213,0,0
8,0.931659269710581,2.31468169275694,0,0
9,0,0,0.852352758214659,1.63583624003021
10,0,0,0.941897536157828,2.26522405634178
11,0,0,0.945428617449068,1.62778265312923
12,0,0,1.04624702850414,1.63440603408056
17,0.557036177295025,3.57193850735809,1.07658272999104,1.46169725118771
18,1.26313945339874,0.903096531184303,0.705651685563802,0.785164609990438
19,0.617789724947442,0.743474071478627,0.452902114354234,0.732090220542477
20,1.28160038542397,0.546215289943938,0.901150524414492,1.24379581986248
21,0.993081947101085,1.94932721135878,0,0
22,1.42623141078265,1.94910864468403,0,0
23,1.70188733080524,2.96194616337583,0,0
24,1.47550756300751,2.37808644389894,0,0
25,0.457931494723768,1.79782555299635,0,0
26,0.664318585219136,1.02158226704174,0,0
27,0.680001297623958,1.50779732967527,0,0
28,0.53275341900741,1.45369567937566,0,0
45,0.340071399036754,1.40371321581029,0,0
46,0.168574523472579,1.29552562153852,0,0
47,0.733692075638719,2.28839154160188,0,0
48,0.202182737273675,1.17853253431638,0,0
49,0.118949645615836,0.873402672660772,0,0
50,0.243714959494312,0.764267941713387,0,0
51,0.825939231723717,2.33929279083214,0,0
52,0.435081758473062,2.22791676682107,0,0
53,0.668197533915974,0.797327053741897,0,0
54,0.267929848984066,1.3736075016832,0,0
55,0.449629371834862,1.49543179238318,0,0
56,0.55483312788054,1.07594706148297,0,0
57,0,0,0.804781915480057,1.58834267638004
58,0,0,0.712129917820766,1.81483381815406
59,0,0,0.801335518560295,1.92072757032728
60,0,0,0.819303215082306,0.979032210188868
61,2.56275676970924,4.42583299389029,0.91856431445707,1.40700497988005
62,1.17826891243306,1.87574480125197,0.519075407409691,2.45933226438075
63,1.72581803221672,2.20888768270265,0.78182189605464,1.75952421331771
64,1.34360052004373,2.61381048125541,1.0181773330661,0.890924438414456
69,1.46739506317501,0.112114569549673,0.815450059368838,1.39443240122441
70,1.19234583496475,1.29790426434906,0.801915053540888,1.0430070044336
71,1.49427981057499,1.7388575625677,0.760024619004564,0.921404372596651
72,0.593547889260105,0.228143960720318,0.540938899116548,1.26091242823996
77,0,0,1.18307300549743,1.90222038886553
78,0,0,1.04281328584234,1.85328298653805
79,0,0,0.953140989536645,3.32248391626143
80,0,0,0.832443538343157,2.04375728825391
81,0.688541966354234,2.08252449236081,0,0
82,0.666810011962266,2.27799397344074,0,0
83,0.631801456670856,2.21647158583304,0,0
84,0.806954770521343,0.50539059069366,0,0
85,1.40646951013656,4.16246982987436,0,0
86,1.69577734597899,3.43796373967838,0,0
87,0.582799665856262,1.75347497569448,0,0
88,1.34731838874724,7.37434408493269,0,0
93,1.08006436428985,0.383666809531329,0,0
94,1.06850736504929,0.931154271277436,0,0
95,0.561503237012474,1.11694600467694,0,0
96,0.972351928296978,0.573368523155354,0,0
