patient,Q13976_N,Q13976_C,Q13976.2_N,Q13976.2_C
1,0.955170140789016,1.06426919058753,7.40241965153719,9.12657109736863
2,1.26862054955807,0.853164436263536,8.69623028396177,7.23729171252264
3,1.38839485597731,0.903638707858647,9.37682929004359,6.81542511765184
4,1.17171616669154,1.10591927433129,7.64950789481064,6.08666257766091
5,3.26911409219979,4.43764994594603,3.39050153859596,7.30557620678253
6,2.36282488109287,4.69352120063262,2.10199481981551,5.68060857780982
7,3.27018989936689,3.30190521097899,2.77996274998062,2.54802517771071
8,5.48641016376565,4.71924197575213,6.37743734752946,4.97885223117577
9,7.56269481819156,4.73719830069855,7.18704045947314,5.1799583751084
10,5.76295686511592,6.26798663819402,4.89096228694702,6.82994525610211
11,5.71925083990357,4.7247848739973,6.68060561938296,7.09294338199928
12,6.45349261982747,5.39103104426384,7.58271281296053,5.69482546337198
13,1.54292155754063,1.55701951855449,4.46092450990357,4.06721945978005
14,2.2179352742578,1.40487749866044,5.15541045011027,5.1621129234397
15,2.71618685284054,1.80140269970522,6.41825219836375,3.88198444741564
16,2.14484954625017,1.93477798251637,5.43512128114782,5.8106549789645
17,1.34669948286828,1.08911380892244,4.39872914643396,3.71733903168167
18,1.18097766470323,0.735838795018574,4.41276791111747,1.5076654703379
19,1.00854204499015,1.33488196307256,2.78365034727824,6.87574562779707
20,1.16145079566998,1.07740690553666,3.76658727262226,3.00820342770471
21,0.853589180030687,0.738760300712682,3.55763637080102,1.67736647936428
22,0.981421690886794,1.28304077630792,4.63022168650229,3.94119816064
23,1.00754743807724,0.954259207696728,2.78511109836031,1.95569790138979
24,0.968258105794466,1.22620987091156,2.55560495889492,2.41334493273183
25,4.07430208586978,3.038411833726,5.87925288123377,10.385689999059
26,3.32645261249444,3.15839368577381,4.45917426685102,6.7279165021114
27,2.41349756278963,2.74421784010865,5.86724775536896,5.78242927352928
28,2.49771156135173,2.11184436439516,3.80318197043721,4.89630963540232
29,3.76579478355479,2.72006809852365,4.58869062842983,5.45394925641945
30,3.92992493372432,2.29151656884349,3.65023141629808,2.90664846777826
31,3.06199189060677,1.90281278197349,3.45778052467773,2.41540800084375
32,2.52875613536526,2.74232507407288,2.76642728747833,6.10297409028068
33,2.31477749521423,4.34752649218561,1.64524622632119,4.78713657411772
34,4.64440215559391,3.74846886850576,2.86339136997102,3.79062068816371
35,4.19290035230289,2.9678401479764,4.03738994515664,1.3943170983102
36,1.55429851300985,4.89180097552769,0.945680183026647,3.80335083235145
37,7.26734258922758,7.98274363947439,1.048698605434,1.02059689829286
38,5.68486247498519,5.69690547203875,1.05134647751863,1.36583313296465
39,6.42915521412294,4.08849446308892,1.01785585477278,0.567074416927146
40,4.21988786208316,6.34176556111905,1.56275547006492,1.9711318826641
41,4.56628934334105,4.36178955132412,5.17042740079513,4.84616058023102
42,6.40291294174006,5.18799073267066,4.48645612512461,4.79258477542347
43,5.44976397629856,3.42755353310006,2.97389502911307,3.13067462823158
