patient,Q14194_N,Q14194_C,Q14194.2_N,Q14194.2_C
1,0,0,0.898880112105081,1.39079639379817
2,0,0,0.929072313010411,0.715909850768833
3,0,0,0.971588513880853,1.31887150652832
4,0,0,0.808831182423691,1.74507141756526
9,0.997337600645702,0.697674744479725,0,0
10,1.09860686450629,0.980209965220657,0,0
11,1.01061456584674,0.766693944582858,0,0
12,1.26141678881008,1.02092365639915,0,0
13,0.616297787498276,1.20191929723718,0,0
14,1.06113474647156,1.78643371838708,0,0
15,0.911552772296751,1.42502535735505,0,0
16,0.889002447451956,1.22442193607756,0,0
21,0.785216949828652,0.874780149045348,0.991962415424667,0.724049621990367
22,0.823652336313031,1.95643324690395,1.12733871849269,0.891975577164604
23,0.988776268789324,0.897368134757303,0.684994947230346,1.47877725205178
24,1.11536055556563,1.16879567006945,0.67873977455501,0.786773120603923
25,1.93718774453767,2.9272700900673,0,0
26,1.64049732830424,2.32244109367452,0,0
27,1.47715030287092,2.69578461111459,0,0
28,1.55140534807615,2.90283407190689,0,0
41,0,0,0.865021406054265,1.50985642112798
42,0,0,0.82612915215506,1.55154660462811
43,0,0,0.517203997632256,1.31150971187864
44,0,0,0.365991905620638,1.36997370703302
49,1.89250205148757,1.12695368409,0,0
50,1.99569664701055,1.0762485448751,0,0
51,1.69753439819851,0.938185339974428,0,0
52,1.0333867674281,1.09288944867464,0,0
53,1.35483404670262,1.07914233983492,0,0
54,0.900750201515593,1.85254693659548,0,0
55,1.20805229360271,1.41521522355368,0,0
56,0.793650482534907,0.976213809881982,0,0
57,1.37997696713147,1.27951008466135,2.63523226239812,2.11440560966132
58,1.68032868525896,1.12777639442231,2.82052916858806,2.69393843201927
59,1.22976531374502,1.13346613545817,3.13545647223911,4.00505701120532
60,1.59157432768924,2.41860371015936,2.53285471579838,98.1753555273008
61,0.847676090599492,1.40669441591437,0,0
62,0.562194713227742,2.16506838207471,0,0
63,0.597511216822531,1.16473539110222,0,0
64,0.594343478025839,1.60556570625439,0,0
65,1.34241521675855,0.722206836916069,0,0
66,1.2543242914831,0.66649334648306,0,0
67,1.67639237805653,0.96994401946461,0,0
68,0.968648356896401,1.170215020643,0,0
73,0.853999886948965,1.02308360830642,0,0
74,1.13582551985812,1.42394314946053,0,0
75,0.860570978386055,1.27086144889033,0,0
76,2.1032791865978,1.56570384868119,0,0
81,0,0,1.85409052271277,2.08554170778142
82,0,0,1.27656487641134,4.76745302708772
83,0,0,1.42776927059052,5.07896848195281
84,0,0,1.80930485793772,1.91633960448263
97,0.877928154467894,0.711362370902559,0.828885600966752,0.819512440739937
98,0.773914683430624,0.923053435114504,0.911181560437517,1.40461841167539
99,0.917314773237539,1.30510103277952,0.821898336070399,1.47288367985623
100,0.870452626852268,0.968055680287382,0.548353112508908,1.2757820004338
