patient,Q02880_N,Q02880_C,Q02880.2_N,Q02880.2_C
1,0,0,0.462474031247421,1.71242469510263
2,0,0,0.613632802735555,0.968583939021721
3,0,0,0.775756756659781,0.996658298459157
4,0,0,0.620251620318598,1.33145397505804
5,0.559675046444948,0.993809130056593,1.30155851438191,2.8816971705604
6,0.638175062553022,0.94495870963585,1.02873047262812,2.57258440914613
7,0.989757949334736,0.84406847005509,1.17862312727087,1.58197369925667
8,0.89218060373063,1.21486023560744,1.71556208185627,2.61084890455179
13,0,0,0.605970059209336,2.02414913513001
14,0,0,0.858283704935835,1.8402813089831
15,0,0,0.821616147687216,1.13570745244723
16,0,0,0.945582569874773,1.79477544407002
21,0,0,0.847610591681059,2.34987358630509
22,0,0,0.972113193042104,1.38459268803699
23,0,0,0.926774799551732,1.40334360162632
24,0,0,0.762147354515974,1.68235243163645
25,0,0,0.948622450022037,1.68388300092527
26,0,0,0.830560914883494,1.61140802274366
27,0,0,0.699399593112688,1.20893984547622
28,0,0,0.677982551130907,1.85993327515098
29,0,0,0.464389096680443,1.45033371143952
30,0,0,0.549548467283804,1.19279488239819
31,0,0,0.465685130723862,0.942327640178441
32,0,0,0.285303066356481,0.757805659579678
33,0,0,0.549033746653803,2.54822808401059
34,0,0,1.23216933870791,2.47062800626003
35,0,0,1.08517503215143,2.25584403260304
36,0,0,0.545134257782772,1.95347715745331
37,0,0,0.569377748167888,1.30300466355763
38,0,0,0.289975349766822,1.26776815456362
39,0,0,0.845729513657562,1.36604263824117
40,0,0,0.686588940706196,1.2037708194537
49,0,0,0.269904794688069,0.991403440435535
50,0,0,0.416020943356916,0.653616624242479
51,0,0,0.720571956555216,1.52307664435245
52,0,0,0.676037429909505,1.43187520947886
53,0,0,2.21789650627107,2.57664656101533
54,0,0,1.61061905068326,3.07920479096392
55,0,0,1.49256418766657,2.86033688619474
56,0,0,1.47324462507997,2.93853943747642
57,3.49573961813656,2.51399191952517,0.703250536748721,2.13713761021916
58,3.5893275923032,2.49379091051268,0.841804285887897,1.81518965121461
59,3.26813946361895,2.63513732295336,0.761670064949971,1.35425077980474
60,2.85186203219428,2.65195829150605,1.03598579472568,1.51977024454137
61,0.590723114690555,0.935672140426867,0,0
62,0.576004872856589,1.55527800508204,0,0
63,0.663317603194428,1.40655743756652,0,0
64,0.614966806740785,1.26439553813687,0,0
65,1.67741795342505,2.78874947826265,0.82447696515469,1.85533957304728
66,1.60116691099763,3.02134511361977,0.873832273647569,1.96450200689092
67,2.19987428637659,3.37584027245608,0.938328064504671,2.49656342130501
68,3.57307619843151,3.89209485928546,0.713915923702625,1.59455031435371
69,0.744016891998361,0.931593709621506,0.714165017824196,1.25146726108481
70,0.704589623186579,1.28753374722931,0.747180270660622,1.3105667843815
71,0.666698181588982,1.07371550429128,0.610088411350715,1.25989096768269
72,0.495967140440999,1.02112760392046,0.49989313831075,1.00637830707708
73,0,0,0.952949093179183,1.03130133043626
74,0,0,0.685772196233268,1.47814468595705
75,0,0,0.389408397720179,1.19527982941878
76,0,0,0.794233965445951,1.1382940256034
77,1.79893992561671,2.07550007928688,1.22867345263504,1.77088327039895
78,1.94581815999525,2.23063983186543,1.07823017566902,1.30907896897061
79,2.00929887278566,2.24395612131332,0.857100640288951,2.05501559678214
80,1.83026000589466,1.81713839279815,0.848235100968642,1.1086356920046
81,2.17912495446363,2.74685528867551,0,0
82,1.62305419358764,3.39736795523595,0,0
83,1.52558876770195,6.7086989511536,0,0
84,1.64886081681098,2.58625046770812,0,0
85,0,0,1.11452165932703,2.51416339049966
86,0,0,1.49061044384828,4.10854738654792
87,0,0,0.58169408039075,1.71971686607394
88,0,0,1.03393941564185,3.86647906437714
89,1.9980071076436,1.95409516170474,0.541587527932186,2.28811968727756
90,3.07464309936974,2.27156109410388,0.502015603069619,2.21428310045199
91,1.87724236561316,2.58763135633099,0.613516522042966,1.42352925900175
92,2.70047456291696,2.43183924002732,0.805555391605411,1.80765657665017
93,0,0,0.649354612027517,0.496167431023005
94,0,0,0.67100469709298,0.577132184333161
95,0,0,3.30173736962793,0.601204785856942
96,0,0,0.940921111028922,0.423661605888009
97,0,0,0.750114204331703,0.757191513946364
98,0,0,0.843281426344924,1.70694496694792
99,0,0,0.842166254635352,1.32324192508196
100,0,0,0.806809937120439,1.28384814854625
