patient,Q00839_N,Q00839_C,Q00839.2_N,Q00839.2_C
1,5.19240002610163,31.0656334621001,2.11487095310252,18.0822227664277
2,6.821157657565,10.467619290039,1.75489659922354,4.3302669786879
3,8.9185903661249,15.229933036991,2.74071096995009,9.66924452640744
4,7.20582765645558,13.231669052166,2.86386990366343,2.26171079335732
5,6.83494308886159,31.2493940954586,2.40358355114481,6.14305423401501
6,4.04331507191333,14.2779265180499,5.56043766930823,4.93520666923357
7,3.64567459247114,7.16613102093062,1.84496352297244,4.09823354108022
8,9.3896720029546,31.1055002091986,5.20925854085431,34.0644277920236
9,10.6720692239621,19.7472460608798,2.70961873479624,14.0837311847075
10,9.40189189665853,17.3452546429364,5.15505108526183,11.4607119894012
11,6.36240019862694,18.0862193972909,1.91561715471939,7.29109713453218
12,9.55035457091268,13.5215695421521,5.46503828446589,5.45590166315565
13,4.99336104824304,15.4125830138104,2.68800573375961,4.36159504771083
14,9.17877798680659,23.3888271897932,2.41893991687116,6.04882451547035
15,7.6298913509273,16.2380973656138,3.10003678414167,2.80380178061193
16,8.42518040783172,13.4729602088319,3.87784185874672,5.83057137261057
17,5.4471476838215,8.61184103351466,3.96223620432399,5.29947027975044
18,4.02921901741035,4.30527387951823,4.71026370050769,6.74877367884442
19,2.87854157187948,4.97478914302228,2.80853675882524,10.224548520624
20,4.67402138461393,5.64339776904327,4.42858212022324,4.60240411702727
21,4.48958646906098,11.7724144663273,1.24807568197982,9.42390693962625
22,4.45739280450888,13.7030476215443,2.46764913526099,7.97093461234298
23,6.38851766180449,10.9790867485303,3.04145404518836,5.8124482968494
24,4.56575733972422,15.4509387553974,2.91754349260338,6.81643644660749
25,9.08585432999958,25.929185234598,0.4088246756739,1.88676886847531
26,7.53006366761874,15.2445562875143,0.926886108155041,1.98628700583287
27,6.52268364121214,21.3200926789443,0.712317929919034,2.46267678799638
28,7.12284554315876,22.4494726913057,0.617970007768483,3.43573462897391
29,11.2632138197754,21.5465269073086,1.66092923966668,8.85221192259473
30,8.01131755678915,16.7229570909145,2.61245944846713,4.9266518661797
31,7.35852536805188,13.2828393610565,1.90879991353214,2.69679319978083
32,4.3212858840986,16.4125289475955,3.48357371601039,18.93050742936
34,6.83433504580505,23.2902399998978,2.24042542746711,6.0539783201131
35,6.7618608973317,17.6283040048188,1.8525264859294,4.54351487598972
38,1.0783989888994,2.64896483927103,2.48815523221963,5.12572891396329
41,7.93430375421514,10.8178509142767,1.37749367865325,2.5980074962675
42,5.57039241248397,15.6791913983576,0.990272958580792,2.62378547318631
43,4.99679608923613,24.8110294045736,0.766538416307708,6.5517336365582
44,2.98486993036443,13.606414879138,0.416678027689585,3.16236107885287
45,3.69398741446843,8.32600043336789,1.04510336992095,1.98626326215422
46,2.20623716721127,11.8984084149468,0.693962860433777,3.3160108912318
47,5.60559475945039,13.133378294131,1.71084631644155,4.67778823781954
48,1.6565275727908,7.01332904723744,0.295206951215493,5.70059764023784
50,0.711172685666902,1.74879991454757,1.44891967710808,1.56024447143156
51,1.542267375759,2.74039923991457,3.37815494537309,4.45965119697921
52,1.07186941868151,3.31254475444419,3.44079816523008,4.1294472661372
53,7.07753823753226,8.90258405104598,3.01057269823861,6.40160251148823
54,5.004998246011,10.0840208296851,0.911421681043102,2.16195901268689
55,5.1717622472541,9.03636978941778,2.06623755842565,8.86917775794481
56,4.30824533422692,13.9461004308152,1.96270936000164,2.87834833566863
57,8.75272880718932,24.1707003953123,1.9430801289236,3.65640832415699
58,10.3097741361074,30.6915797696641,2.8655602759168,10.5156803826318
59,9.32348559837561,18.8870873506485,3.04178678022629,5.53425314791891
60,11.0863894738439,13.8352416618654,3.34812857154296,9.60621240245594
61,8.28015789271315,11.2695002588156,1.72467193814291,4.68487314229118
62,4.89900515916964,14.6982477478823,0.756413494539238,3.22544274749955
63,6.39326327736114,15.8501854069101,0.888462518063975,6.91685581833972
64,6.15076538048916,9.55690207424495,1.17000593017297,3.49861744144996
65,7.19150850678345,15.1347754887917,2.6753114123733,9.67128560845474
66,7.95597811238568,17.0477129537421,6.70063283725477,14.8428457768486
67,8.50910845541973,16.0652222610848,9.15246282908661,5.07409839535029
68,6.708343167905,23.5489557861753,4.82721046831153,14.3156332891937
69,6.02957540366527,5.82866736503556,3.60517754090056,9.39432558018471
70,5.76987278697519,7.50799122722377,3.45194504917407,10.6395581022168
71,4.12228172397728,7.58143945715257,2.2835080362201,2.63644117472873
72,2.10289898683148,6.03227055476502,0.741465205052017,3.45159833729968
73,7.79439003103794,11.3908352913936,1.83193308457094,2.06371125473085
74,10.8963170122492,18.5539027463014,2.73009230733747,1.80834928970309
75,3.87689415389185,16.6320313576378,0.358966786981299,2.60929868975977
76,8.1992883312605,12.7270220852925,1.16902579040288,1.51566468308974
77,4.81263464266827,7.69972694354268,4.6861732574036,6.35635115904255
78,5.12793797108372,6.25324740581614,3.87974354905844,5.26935300562535
79,4.79756028308703,6.57808949301523,9.83624445890803,7.10101036349597
80,3.65576929676857,5.55492346675819,1.96076222642708,4.47458857787993
81,9.57951719613873,15.4198248925921,8.06807377245958,18.3568527094061
82,8.63954473787469,22.1196988072588,3.34344295383647,11.8433782696512
83,7.72868875002484,21.3044389526506,2.34119912415912,8.39974527430933
84,9.46454081143232,12.7758609113583,3.54427861516359,7.32751101282614
86,9.3284518283775,30.5219901490214,2.69751043891022,16.9812249522153
87,2.47571126141608,12.7716862956438,0.740545008268652,12.2681678819838
88,6.01055803480534,16.707530346867,3.00191710776812,10.170689936915
89,4.74823319099981,17.2262919022853,5.70812748757809,10.583276250968
90,4.47679201267891,20.2192469654506,3.70519843977039,7.99646512993852
91,7.08622542469136,14.899770240739,2.28646552193612,7.2404930249827
92,7.38474732779067,26.6740372810376,1.79370851888401,2.49859480666607
93,3.55112102785079,6.99690803940419,2.99005106221831,9.48442379421834
94,2.88135976201012,5.23953846516999,1.76502247844305,4.16494324361016
95,1.50664110936151,5.64894402526158,1.31904410806868,8.69898016011964
96,3.73467944223481,6.50095886736825,1.50762796249038,4.28465302906916
97,4.7040001349039,17.0221733103852,0.862288281871849,3.39959383825701
98,5.84645050211599,12.3854251304677,3.19314904513568,5.55932130238071
99,6.52932263959478,13.5521253681582,2.77010045080261,12.6180326597251
100,7.07754163920933,19.1627568468673,2.51508234209415,4.31510099260874
