patient,Q99832_N,Q99832_C,Q99832.4_N,Q99832.4_C
1,7.22691174170917,6.8376613545458,0,0
2,8.10401685040334,6.928032244993,0,0
3,5.41879350870275,6.91063187410548,0,0
4,4.5555788058323,6.72820627223738,0,0
5,4.1322423271941,4.09038070567892,0,0
6,3.01462124433466,9.04692769010885,0,0
7,4.39818844753071,4.10052597748393,0,0
8,4.72264891870701,5.18184209103065,0,0
9,3.43043459900988,4.91441022938159,0,0
10,4.38650946359339,3.56671090401872,0,0
11,3.42333175506832,4.68865536483677,0,0
12,3.984995759685,4.74764574373807,0,0
13,7.71672995677246,7.40983428232998,0,0
14,7.1900295548915,9.64692914415679,0,0
15,6.67395530579912,8.24920385460894,0,0
16,5.26182665276951,7.44096168715884,0,0
17,6.83199300559541,11.4899274313727,0,0
19,4.44343559939073,4.94510541030265,0,0
20,4.60661117637662,7.99709855840279,0,0
21,3.93798909435553,8.11956334588024,0,0
22,4.12980218622925,5.44713601972541,0,0
23,4.69603522861191,4.64461622906353,0,0
24,4.23936647322902,6.38773313811111,0,0
25,6.67039086093712,6.45832949943825,0,0
26,5.41665256614847,7.14994121365132,0,0
27,4.62820148293557,8.26691001812484,0,0
28,5.18021781965859,10.545055658223,0,0
29,3.72861946784833,5.17815853482472,0,0
30,4.69141740908406,11.0384650007048,0,0
31,2.66417176787125,5.96893251727859,0,0
32,2.87706144496156,3.09127117143627,0,0
33,3.63312392105506,6.00387794393867,0,0
34,4.74292954082943,5.54917275234036,0,0
35,4.26597248739594,5.13816229770946,0,0
36,4.92891031873725,3.9129220410548,0,0
38,3.62555290881576,2.94416194373402,0,0
39,2.54122886569172,2.55953659488519,0,0
40,1.85902338628913,5.68594171224865,0,0
41,5.47215538501889,6.81340064450321,0,0
42,5.7922335785764,9.48515541935935,0,0
43,5.5792840899522,12.3620739477654,0,0
44,4.97674134722364,9.48099920134451,0,0
45,5.60362922783718,5.95361183574519,0,0
46,5.08956995231818,7.38215401796043,0,0
47,6.06959615981462,8.08614569991488,0,0
48,4.98853045569546,9.14705217414107,0,0
53,6.65897769361185,6.72121642594984,0,0
54,5.74315948653052,11.8875291900026,0,0
55,4.81551733674663,8.58853986066778,0,0
56,4.47202864477616,6.14630345284974,0,0
57,6.02151017388648,13.0568149312532,0,0
58,5.93734331400328,8.33391826386205,0,0
59,5.8705030879552,8.24001372030279,0,0
60,7.56438848910605,10.0679302506823,0,0
61,3.12084286938265,3.61563271203879,0,0
62,4.0482043683797,5.32399561631919,0,0
63,3.69034111236359,4.68016067140238,0,0
64,4.28033384193061,4.24505811282529,0,0
65,4.92601970995798,4.41534937604132,1.42319189920318,0.490405566140017
66,4.68773494076889,8.18172619754809,1.16437638811406,0.667910487037251
67,6.31894188717243,5.03812578925615,0.888903508310264,0.743650200519984
68,3.96690498234675,4.26692452769031,0.85447301664158,0.648013746934307
69,4.05130734309267,3.74893952210017,0,0
70,4.40567616015035,4.68317958945916,0,0
71,3.89927805821012,4.21726813599058,0,0
72,3.63040389349557,4.12161535066647,0,0
73,7.02642807118749,9.36052400466527,1.20421219793165,0.601426628224069
74,7.4143761234742,9.83110661306218,1.06503133765921,0.715136447357288
75,7.89345954364502,10.1119330219949,1.07906982798456,0.71147876003098
76,7.18425093466216,9.96995482857354,0.928043788114469,0.672298550592584
77,6.02089929378923,10.8655066726123,0,0
78,7.50803340146454,8.00312843004592,0,0
79,6.02700771145689,6.87710006685459,0,0
80,5.19021978767335,6.30882791146244,0,0
81,2.87471498862741,3.44284505612448,0,0
82,3.44295328055938,5.38159100706794,0,0
83,3.16311475319286,9.19857139292551,0,0
84,3.70777229677214,3.38769854567193,0,0
85,4.22557454202574,4.53465343454692,0,0
86,3.67576916576654,4.30852511472736,0,0
87,3.09560408560808,3.49467771826548,0,0
88,3.45085662423016,8.47419491310564,0,0
89,1.49141622694502,2.24531672391385,0,0
90,1.93409678935647,2.19473636725891,0,0
91,1.58284944609223,2.0781152639373,0,0
92,1.7106430012119,2.46183710066813,0,0
93,0.977390029325513,0.543810850439883,0,0
94,0.755403225806452,0.804259530791789,0,0
95,0.851400293255132,0.690307184750733,0,0
96,0.964354838709677,1.2625,0,0
97,8.53291796213106,7.68049943571207,0,0
98,7.52245876644044,10.8534646162383,0,0
99,7.76076341605917,14.6923950807277,0,0
100,8.28603573757561,14.5076640074581,0,0
