patient,Q9Y238_N,Q9Y238_C,Q9Y238.3_N,Q9Y238.3_C
13,0,0,0.520015708693861,1.62244411825299
14,0,0,0.699848063452822,1.32897803358055
15,0,0,0.929825916769675,1.50640579934075
16,0,0,0.334804413885455,0.891719458178822
89,0.638706974268955,1.53452582834585,0,0
90,0.508794783099084,1.10588092789032,0,0
91,0.468482547448937,0.868368169596937,0,0
92,0.742979463615532,1.39780458067411,0,0
