patient,Q07157_N,Q07157_C,Q07157.2_N,Q07157.2_C
1,1.68166642671252,1.78700558505156,2.50202215381465,1.38235713128126
2,2.15018968566558,1.8062626989243,2.44954128313976,2.53466238590479
3,2.3361354408368,1.7015949305091,2.98152670419412,1.52013355766325
4,1.59531640730663,1.69478247989231,2.26492521168744,1.2067361839229
5,3.78530770021515,4.66855091952772,0,0
6,2.68107687503191,4.95657820148501,0,0
7,3.45970390150429,2.91648060016936,0,0
8,5.39313695474449,4.1357067159129,0,0
9,4.3672734936854,3.3680972999803,1.47698697364153,0.729504011274094
10,2.66185656549308,3.66398116546256,1.19564525716698,1.00316928678631
11,2.38810072812547,2.98042856949448,0.855244921303288,0.802113582147696
12,3.51050637474902,3.20542786180059,1.54898814078338,0.988038348059704
13,6.36856164780497,5.39286299105111,2.11611433729486,2.34253889071168
14,10.0341779600024,5.03114383209443,2.90974662202457,1.22353892775061
15,13.3267424615938,5.07430303860032,3.50680303085962,0.856766640016435
16,6.69864807464547,7.19630911597509,2.59679930682429,1.23721361635298
17,2.43838499717939,1.30023181178211,0,0
18,1.90020005024959,0.45643929517841,0,0
19,1.165095971974,0.563487511080982,0,0
20,1.52876551930106,0.662595343854143,0,0
21,3.1957617337399,2.09629494142742,1.95668169398182,1.58408470802994
22,3.91767257682796,2.79161737055108,2.5896191793215,1.89181954647181
23,4.31611542231936,3.23477595402901,2.05237668817542,1.3495393609601
24,4.25415145072014,2.74046620592551,2.36683174701978,1.63434719792896
25,4.25504497386445,3.0364535447302,1.74885245681614,0.885030936690512
26,3.00284426633563,2.66727886357054,1.31071577167246,1.29276779363013
27,1.50462069539548,2.1270078881289,0.878427530299167,1.5719529708618
28,2.35114528337812,3.64209998506729,0.933620330975613,0.882088260163475
29,1.98146334847644,2.50344991238411,1.58443290177533,1.11748455952658
30,2.28649728713546,2.68985150966394,1.41439646484224,0.791141432152363
31,1.69294088623584,2.09558936696739,1.14386903377523,0.595397576039486
32,1.33785074608156,2.04910924372717,1.15382329379538,0.743943974985141
33,2.61447304363085,3.56712551775763,1.38002271086133,1.86546628575819
34,5.84977689370433,4.5061219791744,3.09178068108884,1.21709029153652
35,4.46810274010446,4.32410938385653,2.09010001169196,1.2174832736283
38,4.86717924507762,5.18573588314702,0,0
45,3.1406696926248,2.39089083788836,2.50509940209217,1.32573586313388
46,1.71147662411685,2.709491111748,1.34852099870606,3.71552436904352
47,4.31771907795667,4.13489262830056,3.36315249159096,1.32595201389934
48,1.68163275959052,2.58196847827188,1.06394599110011,1.10173976568545
51,5.80122334480571,4.67808205178943,0,0
52,3.26012202265029,3.47872299183371,0,0
53,5.33119112049962,4.67922662731895,1.17306914678528,0.894715385176297
54,4.99363767486398,3.76265082144485,1.19917071586246,0.782427263627505
55,4.61659543172297,5.06655741514522,1.17866731188641,1.35215739826188
56,4.61294438315465,3.924114864344,1.28323268347331,0.733402716551875
57,6.10445876391724,3.83529833934037,1.81862028646595,0.620328224829833
58,5.66236151712905,4.11108651718081,1.71336179897273,0.677976364471541
59,4.34478094815473,2.494985116947,1.08006222073746,0.421186891886249
60,5.34891782982489,1.55334158138432,1.44078590220069,0.771182194011776
61,4.72313019018593,5.85170830180855,1.35624648509681,0.933649339867706
62,4.15538400869382,5.72170077515845,1.40172732385314,1.06011890415361
63,4.78388187335968,5.89225702026512,1.39152941806593,1.3615757478375
64,4.23086513825417,4.28345087260594,0.88443533917142,0.849053319407622
65,4.01115338703678,2.63842223915976,0,0
66,3.93297996577717,2.26231700262522,0,0
67,4.85814280897863,3.02886435373785,0,0
68,3.04038487544514,2.52610068554987,0,0
69,2.26055936719535,2.0964783919892,2.78204702970115,2.22249611630381
70,2.85927044678161,1.66781353959655,2.92491483025208,1.67941370974449
71,2.66211984860333,1.88622143772759,2.42201779354955,1.94260901424008
72,1.21214262424187,2.27123920398616,0.930073725296101,2.26122576969269
73,1.71313848442262,1.53035017970911,0,0
74,2.26481171875402,2.01103242404716,0,0
75,1.2829826472757,2.05205181980765,0,0
76,2.33470730726951,1.80385873128617,0,0
77,6.40009211469597,4.30526901966935,1.4566633127365,0.850743523108167
78,5.98802825779754,3.36499890529396,1.90325866209051,0.719900740128026
79,5.3907231182491,4.58212673993645,1.78809745739171,0.711390811054389
80,5.1613824041329,4.53149207790649,1.32872425138427,0.764329409440799
81,2.10870221601086,2.07285544647586,0,0
82,2.53550427219464,1.62246086699637,0,0
83,2.49827453351166,1.80920769218447,0,0
84,3.03939079119459,2.07774758712175,0,0
85,3.84253062431923,3.05333126801758,1.51234227701233,1.21353009427121
86,4.47898381856995,4.10124416059934,1.88877447425671,1.1055663524293
87,1.54379003960756,3.26805289626812,0.423599709934735,1.19120667150109
88,2.45761083392504,3.49174665857314,1.03143582306019,0.791515591007977
89,3.45025836393189,3.09418459773811,1.6633226200449,1.45518676513303
90,4.6722225304702,3.79562492764502,1.88254092513852,1.4397951808778
91,5.00696204433705,3.66542863881163,2.51702948202969,1.47884964897978
92,4.7112408384334,4.26074918797601,2.29328254122593,1.48773672483948
93,2.81022429209915,1.84920313569587,1.33337719434038,0.637942351156383
94,2.18855746452194,2.39057557019004,1.2364779095328,0.85403572866033
95,1.17712931500135,2.49882394453976,0.614166073253042,0.752103780302796
96,2.67541484723164,1.72680723101716,0.871180222297904,0.556960741818632
97,3.61702175976883,2.5116868740124,0,0
98,3.55534162240549,2.97214573494695,0,0
99,4.17809442254603,6.35790335876492,0,0
100,4.246597850415,4.92693283511821,0,0
