patient,Q13426_N,Q13426_C,Q13426.2_N,Q13426.2_C
1,0.743142786828265,1.78789893110946,0.296336950237822,0.311471934244264
2,0.762768713195838,0.943328250627304,1.30103634702754,2.18269362472809
3,0.573782116824433,1.01634288729839,1.31838892139189,3.48282245392417
4,0.563763012277145,1.0941222437314,1.07522847884954,3.82409203877277
5,0,0,0.57007336473859,0.666337168893351
6,0,0,0.206560197698664,0.736198934280639
7,0,0,0.427149586840683,1.7134944783381
8,0,0,1.28178855510078,1.67208587535717
9,0.842269424509964,1.9129863933161,0.58604118672185,0.819310566481012
10,0.510658942655945,0.854306968581978,1.68530243108398,2.38958642535296
11,0.248648778472683,0.326374678566511,2.36494369989815,7.22752346130084
12,0.284742196731706,0.300273798887512,2.66742155643333,5.99936265072081
13,0,0,2.21536002894933,6.36420955641468
14,0,0,1.52096278132367,5.38322137954889
15,0,0,2.80231337954423,7.75958955947559
16,0,0,0.52726405950151,1.12784120013226
17,0,0,3.53381477425679,5.88273165904396
18,0,0,0.779993146343846,0.861967481941378
19,0,0,0.597182871153514,0.686752411893271
20,0,0,2.03620003771561,5.82867573433241
21,0,0,0.805325448210895,1.11136115555423
22,0,0,0.272389236957399,0.451362202251895
23,0,0,1.62614949833276,2.89500500919599
24,0,0,1.27747207560148,2.94112325612692
29,0.363646437994723,1.90775725593668,1.56790545434482,3.5779921627596
30,0.716560246262093,2.06417766051011,0.74175283330251,0.82763298132447
31,0.256231310466139,0.572331574318382,2.18363191000254,6.12917281774157
32,0.421278803869833,1.48337730870712,1.21178771169672,1.99609590842483
45,0.720540571737539,0.908707895032609,0,0
46,0.504065830920971,1.58306779624978,0,0
47,1.11246723186323,1.7172660362629,0,0
48,0.290494430555851,0.692670568973321,0,0
49,0.0610941466090129,0.126221507927397,0.583377335499594,2.55490793392906
50,0.332670059567086,1.29093228229952,0.48040211210398,0.472593419983753
52,0.824977359405094,3.10896822663554,0.370630246412131,0.723984565393989
53,0,0,0.692526973056481,0.41816469556809
54,0,0,1.29568835721215,1.91669103168264
55,0,0,0.528034938641117,0.589593918345314
56,0,0,1.83461755613127,4.71740054446268
57,0.77338665004847,2.68164468217698,1.7872089101366,2.17460466699687
58,0.277675789364354,0.554822739232793,3.0989681711387,6.0483237961736
59,1.32342733000969,2.64205961778147,1.13653927985323,1.52381036789777
60,0.419605144716798,1.14824383741864,2.95456662635649,4.0023653071516
61,0,0,0.0854831587737157,0.0866756630326594
62,0,0,0.518788172013238,0.497622423685119
63,0,0,1.75032752698545,3.66123435776294
64,0,0,0.691242970374656,2.03192058326763
65,0.177859641784234,0.388221089858159,1.24999451525855,4.93933875957087
66,0.973504582271742,3.81166102597254,0.203949891402119,0.627717689388122
67,1.18245427235046,2.87444385291098,0.189276672297668,0.343845461924925
68,0.221521466326957,0.303094459444043,1.33608740483974,2.37433141001733
69,1.15645224147409,1.73504985973603,1.59173265649568,3.68107838783761
70,2.34919963654675,5.28242587202175,0.309378329362658,0.483944196379252
71,1.88993895331749,4.54044350317188,0.215955708445356,0.316570928606193
72,0.887664498256962,3.29783601984333,0.211562805144755,0.291779160794436
73,1.56878851934106,2.0722714258957,0.426928848768569,0.899357880715115
74,0.359974669770512,0.493518493743255,1.31473961902047,3.33560198108132
75,0.248954236124118,1.36801077426663,0.451525282392994,1.81871971623509
76,0.146837734906662,0.308540925266904,1.19805294839899,3.76475962297527
77,0,0,0.657996531248919,0.761427136067067
78,0,0,5.10662837274677,10.1365492396978
79,0,0,0.810340757622728,1.21070746474011
80,0,0,0.590874289058837,0.751070884804788
81,0,0,0.427555438289299,0.984440899805311
82,0,0,0.831816201132952,1.18096448831269
83,0,0,1.33285760544968,4.03033464858101
84,0,0,0.83585389157402,1.98015535113915
85,0.631687325982486,1.64414681698737,0.0761482156642082,0.126212111347762
86,1.38341560109806,2.30619257829566,0.0931147053078991,0.127935527674179
87,0.261954473431968,0.828436173473047,0.0453743989434425,0.128867455984524
88,0.549686034911092,1.59675536805316,0.442414829006966,1.03630986151285
89,0.270477258633287,1.84353964261374,0,0
90,0.581455701254393,2.83098957640457,0,0
91,0.426430046479453,1.42526550184915,0,0
92,0.537399483834524,2.71539470695022,0,0
93,0.890467913182373,1.73396442105923,0.118179845268739,0.146201351850494
94,0.340777976134549,0.666925835447399,1.27297146971703,2.79423156799423
95,0.342830968711829,2.60246954179586,0.204661771490413,0.301381026089881
96,0.440016912524664,1.81742303235303,0.882959871339936,1.98036180612745
