patient,Q12955_N,Q12955_C,Q12955.4_N,Q12955.4_C
5,0,0,0.782456028583412,1.57720547247042
6,0,0,0.637327259889255,1.1815078492894
7,0,0,0.803621768837498,0.532992498447131
8,0,0,1.10176735099092,1.31558018910496
9,0.77469241246111,0.351687460996397,1.0970811694429,1.01794713251899
10,0.793090725227872,1.3824881224064,1.03300568692962,1.11815040774463
11,0.606584035967585,1.27131931253445,0.915969843085325,1.0899333650011
12,0.77867362695929,1.12938491602553,1.20646500136667,1.1224918995088
13,0,0,0.97483816244715,1.24793627498247
14,0,0,1.3328942486995,1.19649473180155
15,0,0,1.86705214593081,1.83518309992662
16,0,0,0.997022287086172,1.10136644663406
21,0,0,1.29216588475504,1.51982061363873
22,0,0,1.41369538160337,1.3096507907063
23,0,0,1.31407528662085,1.02216258831758
24,0,0,1.08905144071865,1.33534545536586
37,1.05723460221666,1.12667574145114,0,0
38,0.655221650024273,1.12338216582741,0,0
39,0.4633121694129,1.148705891312,0,0
40,0.578882405389026,1.19359751744358,0,0
41,1.10566401232982,1.07810172103776,0,0
42,1.25366041613152,0.980721808374005,0,0
43,1.1138967377344,0.887130747495505,0,0
44,1.3969689185718,1.10195650312527,0,0
45,1.82641507657687,2.34031782984286,0.849373492968347,0.838941001017464
46,1.56573519120681,2.00019174546394,0.812459057521569,1.27798374844941
47,1.88268803698091,2.19215593602792,0.928094554476145,1.4483811169805
48,1.1278536592627,2.50561881685548,0.726295176104924,1.33411153079571
49,0.645710619063252,1.10298502603283,0,0
50,0.627048101732899,0.768219592862201,0,0
51,1.4848347545805,1.35603259055872,0,0
52,0.954304845987091,0.998993415144354,0,0
53,1.18170126054835,0.477416127160499,0,0
54,0.773067029738707,0.405613072420993,0,0
55,2.11902564500875,1.5332750042262,0,0
56,2.3042129454067,2.63346781009992,0,0
57,0,0,0.919887795001777,1.27485587994374
58,0,0,1.16005440242338,1.527626230623
59,0,0,1.04087136608813,1.20961933758867
60,0,0,1.08316461369643,1.17393320247902
66,0.915437376225668,1.36933777713375,0,0
67,0.82899386562334,0.63107375742646,0,0
68,0.706686953581607,2.92560498478481,0,0
73,6.91686813586999,2.46159641509424,0.837163946444968,1.13985237488522
74,3.68289434438828,3.3101144834651,1.15455082531977,1.50527080026479
75,4.63740242073026,4.73712786061531,0.938821703881387,1.39982632339438
76,3.50409246672891,2.23751051342024,0.806969841484508,1.37549736282039
85,0,0,0.910786263640695,0.748913659978977
86,0,0,0.767145871302927,1.06915066587009
87,0,0,0.576262355085342,1.14485037774232
88,0,0,0.584507649376479,1.42490149962566
93,2.99996317114565,4.27547662941139,0,0
94,2.84065804682712,3.85051488767603,0,0
95,1.72723369463599,2.53549362272523,0,0
96,2.96480583131642,3.84132171942253,0,0
