patient,Q01081_N,Q01081_C,Q01081.2_N,Q01081.2_C
1,1.47700122751853,2.05079845845541,0,0
2,1.74887909733091,3.11143865753172,0,0
3,2.07775165924033,1.54859630076859,0,0
4,1.55205949574486,2.19565890312363,0,0
5,2.09381973924585,2.58601179411681,1.5524317610151,2.83770308781314
6,1.45939167732636,4.990315647355,1.44064852518117,3.11222125262803
7,1.37991133079031,4.56219858188025,1.14508898578599,3.02652638049875
8,2.92489307099842,4.62287166998199,1.57799453114425,2.42703932264165
9,3.16235726362873,2.27055403360874,0,0
10,2.67810735005481,4.04640613541525,0,0
11,2.91696290850365,8.12115129316851,0,0
12,3.4731571758467,2.99051528894299,0,0
13,3.03637171493588,4.53531926602312,1.24279519911256,2.83503073525275
14,3.72328567279326,6.41587123931987,1.55702035156397,3.66184052630312
15,4.37401978286493,4.28425276794481,2.07117628141042,3.81868640204332
16,3.70998176232869,3.97987739110034,2.02626925620614,4.68058899648867
17,7.06621304938964,11.8767038416762,1.19108468441851,1.56938677528108
18,5.45149889115446,6.84687737645125,0.809102612127319,1.13194514057793
19,4.23895110558805,7.55743968321187,0.441295722780008,1.05630239686819
20,6.350812677473,8.83692403869715,0.697679633215328,1.14637225056585
21,0.594984953095092,4.7746556560441,0,0
22,0.635617987727042,2.76357321305509,0,0
23,0.969525260148932,2.61098703294577,0,0
24,0.825104487319069,5.34733662617356,0,0
25,1.64964170957637,1.33376803215875,2.11825027184749,3.55730651763548
26,1.05284279587529,2.28192683615439,1.10485039190871,2.18400285317275
27,1.22190478751294,4.27475430553502,1.04349100450665,4.17226569665631
28,1.22035869375244,1.65762761995671,0.780301098124111,4.78450832265589
29,3.49536627478993,1.96618519058244,0,0
30,2.82480041522645,4.99180044861194,0,0
31,2.79608285031168,2.15544878265026,0,0
32,2.1217465833463,2.04006838441188,0,0
34,2.67981026058278,3.02447978574785,1.54110924179633,1.87107689174186
35,2.42472689427068,3.70735358482574,1.29243486904144,2.18219029244806
37,1.13565600875067,3.42324095351831,1.11737897854525,1.21614790453931
38,0.906442964773455,1.25947032498522,0.978823380159361,1.21360573427734
39,0.825422764436537,0.912542225590123,0.81448988255271,1.3161903553671
40,0.858706896223162,2.37472320370593,0.493522589207731,1.1126557140278
41,3.86844255286603,4.76398391378243,0,0
42,2.41933802354989,6.86258225003445,0,0
43,2.43783010797014,15.8650980362037,0,0
50,0.685404625358489,1.86278661978179,0,0
51,1.88989990966819,4.1640033245026,0,0
52,0.852763918286913,4.29377348388837,0,0
53,3.08252347525925,4.38759346718632,0,0
54,2.13076858857428,6.96458254960026,0,0
55,2.12675335851692,5.6526435252143,0,0
56,2.61278496660145,4.13722488473056,0,0
57,2.13235893905441,1.2774147368739,0.762263441062493,1.10740810414237
58,1.58464361011662,1.47511744432005,0.746957372361639,1.80016554422665
59,2.06825719688613,2.23987190489711,0.748629369050754,1.26049889010121
60,2.10783498305743,4.64290865042623,0.846660897701193,1.3831445878325
61,3.8419548227116,5.96932639884484,0.978539086251817,1.98345609972878
62,2.41414991383228,2.35347606744311,0.611727592112943,2.00153728194819
63,2.91648984301852,2.77412719733478,0.740218423732887,1.54039465804059
64,3.09833056536512,3.25058792033775,0.647081262325911,1.47716773920374
65,2.67651217298363,2.05581318990256,0,0
66,2.785342626401,2.79576402031532,0,0
67,3.03111435473542,2.76695250070423,0,0
68,2.39614454944842,2.11007456060471,0,0
69,2.14214524082518,2.25066171436743,0,0
70,2.78991114276992,4.52619151669694,0,0
71,2.20472231435864,5.0732527732998,0,0
72,1.18314921792407,2.29490319669284,0,0
73,2.47406736276716,2.04708331230628,0,0
74,2.14154668805051,2.61584761458173,0,0
75,0.751451108229104,0.882251490082735,0,0
76,2.13216019354183,2.49637866209976,0,0
77,4.11829689607055,7.79840571779261,1.64363882637923,2.31223931084897
78,4.63186138074216,4.29174470439879,1.49849140711225,2.50696246076225
79,3.95003613004948,4.29008449454755,0.877001304341594,1.63863287800823
80,3.42727591916627,2.44911375640791,1.0721508736222,1.86105895337337
81,4.35798752342142,8.14914761053485,2.39051613755406,3.23474245023624
82,4.21843141190537,13.1776047605361,2.1290853350954,3.32361620426156
83,3.77606960536196,15.2617775382186,2.13661533922467,2.41607746144483
84,4.66609130707421,6.24135651562614,2.31853632350093,2.88252226769309
85,3.5399874400437,10.9403318543608,0.581068113482869,1.17660946624789
86,4.20970575870893,2.74552773938184,0.73809864711312,1.82460298360146
87,1.29017640642806,4.09490035131458,0.294844041783824,0.532859523367077
88,2.5404595165861,16.9722743863071,0.379557729977061,1.42368724886599
89,1.01752939028876,9.75257746171411,0.327632272002076,1.3084222016962
91,1.48992671454435,5.41968368574589,0.70190421300926,1.37526622340629
92,1.69700751506413,6.13050538794146,0.823342162917274,1.78036091878564
93,1.71953839966718,1.23069426648558,0.612552000307102,0.783048354476926
94,1.49983599822851,2.07441423954405,0.48461962747677,0.843840476493538
95,0.851778126053993,2.57831930517996,0.478932172809724,0.705106990821276
96,1.44840697110349,2.45611121768152,0.720583332828231,1.31858635940269
98,2.27691795536097,7.10630206957648,0,0
99,2.98737402136057,6.64259192443637,0,0
