patient,Q14004_N,Q14004_C,Q14004.2_N,Q14004.2_C
1,1.80881344459478,2.68835151584274,0.334234467684785,1.74762980446943
2,2.02017806340002,2.37705724498296,0.462062788352665,1.01700118861855
3,1.76127573553454,1.90061832183547,0.530443281488533,1.11686768027851
4,1.61446117773048,2.41686229611103,0.398155106271512,1.40200093512171
5,0,0,0.484908697920549,1.76142207647015
6,0,0,0.244398151598718,1.28462398449728
7,0,0,0.348152344041142,1.47034359394798
8,0,0,0.63411940076023,1.63243646120593
9,0.676212356067316,1.04406554472985,0.451721792828883,0.952789071070803
10,0.45084461596862,1.51493103884601,0.292603017170769,1.39698531127294
11,0.270525433379729,1.41970612425661,0.508453836492973,2.12587429944353
12,0.561782709097811,1.91462893837783,0.470838483571361,1.87407605970801
13,0.409733993517114,1.38192895589853,0,0
14,0.595064977547804,1.99355800398489,0,0
15,0.634215065274928,1.50681372111696,0,0
16,0.602874921937729,1.72675602938115,0,0
17,1.77634200372957,3.47712306379819,0,0
18,1.22594160940939,1.62018166485854,0,0
19,0.896018209639093,1.40800966788884,0,0
20,1.42186590730671,2.15802517250401,0,0
21,1.75537354670384,3.3525797765918,0.303096499037794,2.2851801880356
22,2.18125507141858,3.65576125884544,0.524217308698406,1.40949295248935
23,2.41071345806974,3.49664489700129,0.893306777052681,1.74450899945847
24,2.00452968593251,5.47593078661016,0.718124049649231,2.44812805756716
25,0.969030677235885,2.34536839457692,0,0
26,0.82766062749998,1.06752075033874,0,0
27,1.08760983683702,1.5082392840626,0,0
28,0.831190010628717,1.3227316614064,0,0
29,1.80323870397275,3.50249611573971,0.605592446253925,2.20766792362123
30,1.7945431575686,2.96263642561325,0.503857248020672,1.57309616453585
31,1.41932384339429,2.48593688706375,0.521870258251581,1.52963358021724
32,1.38620818569858,2.42802301840082,0.302170875711732,1.17572074575966
33,0,0,0.751582404713465,3.55391860847386
34,0,0,1.47325278251305,2.89885026149605
35,0,0,1.32077099546679,3.17458545751752
36,0,0,0.480203696197804,2.54768759643387
