patient,Q09666_N,Q09666_C,Q09666.2_N,Q09666.2_C
2,2020.49159963329,1368.66863047662,2.49093733577323,2.14439419996344
3,2488.92653479892,1286.82930129969,2.65434532657062,2.07316526037037
7,1452.875101759,925.012019407628,3.41272618750217,2.68425031376312
8,3271.41556026675,2052.5264336172,3.8427424188663,3.05215240707872
10,2257.67729398604,1590.16995891574,2.38092779919174,2.35599755245378
12,2184.33873909153,1449.84898582363,3.19917451005047,2.03340536585604
17,2650.23119962096,1476.54105574245,1.44205392950878,0.809621731184006
23,2498.21448277789,1046.91975353529,1.86284387977595,1.77415462849421
24,2233.73941705129,1204.10073078877,1.69780526672305,1.58410574476032
26,1860.03773686097,1367.43214196697,0,0
41,2695.4394486565,1569.29695783178,0,0
42,2331.81592761097,1321.48868248339,0,0
43,1821.73443025268,1263.00032304185,0,0
44,1260.04793745568,1632.06488921443,0,0
46,1204.3160044073,2282.81297158244,0,0
53,2167.24009222958,1087.81753333818,4.02653354800437,2.81992236885006
59,2065.56422431802,1320.95871347748,0.960214510099712,0.914925360763218
60,2368.23397413649,1065.37479266561,1.27022636286025,1.06436131855744
67,2783.1205184677,1645.53625757217,1.25289811678271,1.31649580365203
71,2963.84188466826,2238.95761532288,0,0
77,2338.28783477611,1468.57832517215,3.19083546861456,2.45793470687808
81,1483.17443639542,970.169567721721,0,0
82,1689.71333618636,1082.77344851657,0,0
94,2353.23486527693,1665.83446165665,2.05355584531258,1.82436354452825
95,1516.59699709713,2011.91348402043,2.10157198698145,2.77332979230381
96,2128.0776867022,1611.4093296512,2.01001593469253,1.68408885345585
100,1498.00506953711,1323.70413317267,2.27942867148356,2.02606459443624
