patient,Q92947_N,Q92947_C,Q92947.2_N,Q92947.2_C
1,1.16042103911954,3.14395718274911,0,0
2,1.72342960322458,2.41342741619085,0,0
3,1.57295588701952,2.73800669348207,0,0
4,1.55951685423134,2.72144211981903,0,0
5,3.54969133341667,11.5989764161274,0,0
6,2.8280041199541,5.21555644989002,0,0
7,4.05888165234616,5.45421336232332,0,0
8,5.76552724548154,8.00753761425947,0,0
9,4.57263902451291,8.48270561594667,0,0
10,4.17997572090292,6.41386148317786,0,0
11,4.44918405165469,6.77739074817276,0,0
12,4.74836975761767,9.12746901084959,0,0
13,5.82467604147852,10.3199084130739,0,0
14,6.48830906375578,9.41052702433675,0,0
15,10.1943425813289,13.1311052006739,0,0
16,5.03955661112749,7.68605841421873,0,0
17,6.53214651020016,5.41023404521988,1.16043038825926,1.01066081212049
18,4.27488930655837,5.99652524255755,1.1368460610376,0.855242390078918
19,3.90517869518413,4.08370143627252,1.04981111177041,1.26375521667754
20,4.80054192476206,6.4833706367795,1.04627464941949,1.22995312407287
21,7.84581733975685,8.2322265147965,0,0
22,8.9357755723894,12.4676824377444,0,0
23,11.1321116263934,10.0986749488203,0,0
24,9.13808292219974,11.2969509381711,0,0
25,5.71645021587047,9.37641575407152,0,0
26,6.38925247374037,6.03892619864646,0,0
27,9.8550976225741,11.186290324341,0,0
28,6.7209448013966,8.17340398053048,0,0
29,5.34734780861817,8.06193474502952,0,0
30,5.82873736018051,8.1435489887823,0,0
31,5.65982276925285,10.0826547041229,0,0
32,4.87958072679384,8.28678018219445,0,0
33,1.54098156723138,3.5696476264577,0,0
34,2.41746016825218,3.43666167548885,0,0
35,2.54824966755164,6.02448066152152,0,0
37,3.05315574529615,4.70415590040345,0,0
38,2.60654567698928,4.77137509887359,0,0
39,2.71097864526628,8.84222612727321,0,0
40,2.00622585005262,4.44611381389626,0,0
41,5.50732116450674,6.17335562514338,0,0
42,4.48537515916498,10.0861328864392,0,0
43,2.67260096017231,3.77864685746779,0,0
44,3.05903649728418,7.65985433206585,0,0
45,3.99952710888373,5.78211154802295,0,0
46,3.36919459688939,9.6297184648569,0,0
47,4.29071817154687,7.38209179491365,0,0
48,3.01443975354116,6.91212450764507,0,0
49,1.81190556079062,5.79748366193204,0,0
51,3.70456902298648,6.56685474530495,0,0
52,2.73649374024139,9.65227345279726,0,0
53,4.52440069698467,4.98845576654761,0,0
54,4.03567709526171,6.74970271255121,0,0
55,4.26274264658265,5.54960974825968,0,0
56,3.63817604097618,7.47048068703002,0,0
57,1.10554054961636,4.98091556356263,0,0
58,1.18447593828274,3.39220740757969,0,0
59,1.21507119459964,2.83947695553987,0,0
60,1.68537069207831,1.51169204123278,0,0
61,6.38762598598294,9.2010289428142,0,0
62,4.42474397241759,8.48828340986781,0,0
63,4.49848289954266,5.82787442181414,0,0
64,4.42182213633307,7.66774052006801,0,0
65,2.12186276815481,5.8946410468553,0,0
66,2.7798354151667,3.80352617533971,0,0
67,2.48318980627709,4.78141880410566,0,0
68,2.4016285585681,5.21147017622212,0,0
69,5.39297244867355,7.09351275427618,0,0
70,7.68653106989205,8.53005354270095,0,0
71,5.28550780560582,7.55387247123536,0,0
72,4.42398734007049,7.51575973186841,0,0
73,4.1074105425724,3.20790392990367,0,0
74,3.1998737256914,5.69327412846525,0,0
75,2.63391202771023,5.55747406751562,0,0
76,2.57627204388171,6.51056664386508,0,0
77,3.93718590898944,5.28242840937018,0,0
78,3.56847029088644,4.70466517764782,0,0
79,3.15481351151049,4.40772663775669,0,0
80,2.76584262198161,3.87580142557708,0,0
81,4.91987770141466,6.82785451959038,0,0
82,5.13363550618998,8.87075669291304,0,0
83,4.88326657235663,6.90672551214942,0,0
84,4.70214843624179,7.67099571286612,0,0
85,1.949615942237,3.27611935614852,0,0
86,2.86765421377824,8.16046080544122,0,0
87,1.18091924102422,3.21800530533245,0,0
88,2.04743968262099,4.6818569937121,0,0
89,0.262947402470399,1.62549084508102,0,0
90,0.411260475122993,1.17432710969353,0,0
91,0.541618397099312,1.11396632915582,0,0
92,0.387060496186077,1.85446537379451,0,0
93,1.55104408878753,1.81732381000366,0,0
94,1.70706254661521,1.66411008803067,0,0
95,1.53174615774673,1.94342824051424,0,0
96,1.53192444966876,1.54325065666557,0,0
97,4.30096727412611,3.85133331798683,0,0
98,4.19581420251337,6.43271369003062,0,0
99,3.78837122315418,4.81952103687252,0,0
100,5.72767495826685,6.78392760984026,0,0
