patient,Q01780_N,Q01780_C,Q01780.2_N,Q01780.2_C
1,0.548429571402682,2.2053619971004,1.13033002281472,0.892853646966697
2,0.714278837441102,0.925420215657847,1.00581285906829,1.02250600486413
3,0.748742750996738,0.998822036969917,1.14047240774345,0.842510673222447
4,0.613381773287423,1.63492490485683,0.784585382014773,1.31987290017996
5,0.617868090657101,1.89589108103701,0,0
6,0.539836947660199,1.1272949616827,0,0
7,0.626078591227784,0.932439263003424,0,0
8,0.620458177074841,2.42997717267243,0,0
9,0.778665356975078,1.80193114801197,0,0
10,0.533171951375759,1.33910400012424,0,0
11,0.625169373405755,0.832641603932181,0,0
12,0.824389382180171,1.69016023015371,0,0
13,1.20295097021932,3.43626658045291,0,0
14,1.66358101376821,3.85741926204891,0,0
15,2.12680511903867,1.5584214307461,0,0
16,1.70067382017997,2.93588544743501,0,0
21,1.37991420207404,2.8681662803553,0,0
22,1.73577086680639,2.41211081027029,0,0
23,1.89044050005114,1.83922574372501,0,0
24,1.71675955393656,3.70764812960361,0,0
25,0.892590677402674,1.81821673930708,0,0
26,0.715156977173672,1.42595848415454,0,0
27,0.620640466868582,1.93042032946739,0,0
28,0.685081628130309,1.6142646081111,0,0
34,1.95817340734045,4.33811984111476,0,0
35,2.00140613453039,2.15776701411102,0,0
36,0.858215111635777,2.89236091949101,0,0
37,0.758039325842697,1.29747752808989,0,0
38,0.480512921348315,1.48762921348315,0,0
39,0.58388202247191,1.94557303370787,0,0
40,0.38228202247191,0.932275280898876,0,0
45,0.937237216187542,0.944833665791859,0,0
46,0.838808899512777,1.03885547142777,0,0
47,0.888969940917823,1.54176799820365,0,0
48,0.650728458410211,1.30944304979512,0,0
53,2.04562598178137,2.63298032813532,0,0
54,1.53643100387872,1.87720138090996,0,0
55,1.29531795071983,2.84005934508528,0,0
56,1.44398103589874,2.40454666768796,0,0
57,0.85755175997719,1.09776220302972,0,0
58,0.910496399105985,1.2050808016703,0,0
59,0.834381869521628,1.66052261251069,0,0
60,0.927264700201429,1.4266990425209,0,0
61,0.942533930694938,1.94116485512811,0,0
62,0.480227389409849,0.6476517282385,0,0
63,0.747837782097582,1.38683405663234,0,0
64,0.620373336375723,0.677523465165364,0,0
65,0.638263189536306,0.760816182474569,0,0
66,0.66814770725346,1.67488193050724,0,0
67,0.838937957809037,0.765506061249578,0,0
68,0.752513182806569,1.39959531849601,0,0
69,0.731529062464314,1.51266922969561,0,0
70,0.93155697664091,1.60152512910307,0,0
71,0.649177166203545,1.44464745663786,0,0
72,0.346367984977098,1.06152284521589,0,0
73,1.19970351986875,1.25618465049073,0,0
74,0.907429075873097,1.04965209389093,0,0
75,0.570328668212916,0.946179695275056,0,0
76,0.852322080690899,1.0302268156285,0,0
77,0,0,1.01383171130824,2.34054775643786
78,0,0,0.985074498320558,1.40603737834812
79,0,0,0.704404444061666,0.980682111790543
80,0,0,0.663513047971751,1.18672810266127
85,1.31383683729859,2.88062340591209,0,0
86,1.836776182493,3.09202858963257,0,0
87,0.523903016258411,1.8827217369039,0,0
88,1.11575204976743,3.58192450887767,0,0
89,0.493834485025124,0.856308647634203,0,0
90,0.447137779238413,0.841933112508324,0,0
91,0.612756536103159,0.625679123388136,0,0
92,0.790647513124097,2.08866441229125,0,0
