patient,Q15008_N,Q15008_C,Q15008.3_N,Q15008.3_C
1,1.00606618550509,3.64030120439058,0,0
2,1.43216956418622,2.18751196303235,0,0
3,1.4657483449737,2.3210733120897,0,0
4,1.16058540026207,2.68397710563103,0,0
5,1.50295408421061,3.47406985561192,0,0
6,1.09572560464036,2.71352347219827,0,0
7,1.54243306449418,2.51418884752495,0,0
8,2.25379472005375,2.56357341281158,0,0
9,1.16626044387366,2.79054313597027,0,0
10,1.1711768882476,2.05689587366003,0,0
11,1.15041851700468,3.14846308348144,0,0
12,1.34711173979173,2.88949713994307,0,0
13,0.892183817753339,1.62333071484682,0,0
14,1.10780025901786,1.48480393197597,0,0
15,1.03820513364897,1.78601303581665,0,0
16,0.957049744166791,0.952665548502155,0,0
17,3.09808424266233,5.25018044991433,0,0
18,2.02105092495843,2.64224581677889,0,0
19,1.51696094627863,2.93520226035512,0,0
20,2.09169763739462,5.65023920732074,0,0
21,0.563242245487929,1.67908625673881,0,0
22,0.53177494335495,1.05787561528244,0,0
23,0.763531330572701,1.13704195640284,0,0
24,0.648248886631768,1.46063657316978,0,0
25,2.26206563795008,4.20296168613325,0,0
26,2.46808277590999,4.58688708514562,0,0
27,1.87970715744143,4.00359200863083,0,0
28,1.96256762396335,5.00288125798454,0,0
29,2.2467591740502,4.49912213645055,0,0
30,2.57182292021316,5.9887027637597,0,0
31,2.23991387573144,5.30469923504838,0,0
32,1.57455813599476,3.75785606298231,0,0
33,0.32798896662587,1.73087578929422,0,0
34,0.663031498699986,1.28810989532908,0,0
35,0.619573887681226,1.37668743035639,0,0
36,0.262038373247112,1.09346704905954,0,0
37,1.2219545512087,3.17100134845994,0,0
38,0.69477817656249,3.56120262034377,0,0
39,0.787911975605308,3.10668414350128,0,0
40,0.556645294253315,2.61101051268404,0,0
41,5.06613635169586,6.86672495535249,0,0
42,3.41465806749971,10.9813445331266,0,0
43,2.76599559996437,7.25397038055053,0,0
44,2.27759643988465,8.80799354470849,0,0
49,0.434747259997801,1.78050657967083,0,0
50,0.628653641728676,1.26114145375903,0,0
51,0.65036692203365,1.45219016898208,0,0
52,0.56419999266889,1.70485686008577,0,0
53,2.82180671975949,3.52073724555881,0,0
54,2.60235055046239,4.45041628437767,0,0
55,2.32506097743951,4.10435863476547,0,0
56,2.63666326629818,3.82903486422893,0,0
57,2.00697151501647,4.8082956156476,0,0
58,2.36831379848948,4.00546907230087,0,0
59,2.40792054435913,4.098911541908,0,0
60,2.60805494264709,4.41530564075098,0,0
61,3.26917974193473,5.42665056456891,0,0
62,3.38500367021509,7.21812759895874,0,0
63,3.09823854589119,5.59380356466589,0,0
64,3.14164694394904,5.09464623064625,0,0
65,3.73312394944875,4.74506880966971,0,0
66,4.09384327505653,5.48852397549899,0,0
67,3.89496139888819,4.83432573931832,0,0
68,3.86863536629467,4.24310939670857,0,0
69,1.66253134969191,2.84725257169299,0,0
70,2.01359098183321,3.30420159953666,0,0
71,1.85616013523504,3.14151295330173,0,0
72,0.977771828534419,2.19810599152242,0,0
73,4.62319956946979,6.79308166130551,0,0
74,4.21392557069847,10.8486860318241,0,0
75,2.96637120325076,6.37871750049931,0,0
76,3.28584757521432,7.89357281366618,0,0
77,2.57014587470901,4.02790351812876,0,0
78,2.75934201285772,5.42879831700571,0,0
79,2.17252025624037,4.03254064411141,0,0
80,1.8168054567641,3.42546405698326,0,0
82,3.96610420350082,7.15633757501286,0.992944240840815,2.92919226050323
84,3.70176860439654,6.03268183840951,0.661581649467344,2.5088776035566
85,0.451577886330154,1.38155772660309,0,0
86,0.600054276188261,1.91586415445452,0,0
87,0.238018919128479,0.834205629216097,0,0
88,0.460498565557882,2.10322555633093,0,0
89,0.395039684140056,1.27813984626429,0,0
90,0.370409504835496,1.32624275078844,0,0
91,0.399508182837416,1.19736003678042,0,0
92,0.501228030553561,1.58571209640342,0,0
93,0.613994040743523,0.980594972529779,0,0
94,0.627473851663077,1.09912653548435,0,0
95,0.389484839751372,1.06486648406137,0,0
96,0.682589031427929,1.52050905575513,0,0
97,1.95105173293431,4.01466683837678,0,0
98,2.28263661886706,5.29717408853794,0,0
99,2.66936596687696,5.29904824054912,0,0
100,2.30045703189287,5.27515249865986,0,0
