patient,Q13033_N,Q13033_C,Q13033.2_N,Q13033.2_C
1,0.654380702363446,1.40593611402581,1.3183944370465,3.17794873372226
2,0.833310579139735,1.08872965287502,1.51609003627931,1.86765221158861
3,0.726025206445548,1.43270674785363,1.81180688667727,2.94015637963476
4,0.882728786915429,1.35251186793726,1.39415633278855,1.99260938342714
5,1.32755989848923,2.47456992234215,0.811455897533127,1.83076060165582
6,1.4200987975749,1.95585374199022,0.616605047504687,0.619364743306158
7,1.37286421437505,2.56968664256608,0.674835155575218,1.21794486928311
8,2.0797401916638,2.59872654031292,1.16190303145211,1.74185521076913
9,0.75625190729349,1.39251966185359,0,0
10,0.692857487030404,1.00980817312068,0,0
11,0.689709448932719,1.66854585267396,0,0
12,0.744146951275009,1.72404340866139,0,0
13,1.5141310792635,2.514612624226,0.623338694373599,1.37124755220285
14,2.34307871447823,1.77960696213164,0.955263352691399,0.807853811834216
15,3.68188146276799,2.62185255273849,1.07105845777003,1.47883959274039
16,1.45432950171354,2.30473176427258,0.736324300316952,1.42117588473988
17,0,0,1.98896762544786,1.7642207252618
18,0,0,1.60307097157591,1.59214781052838
19,0,0,1.38326402412789,1.8074663684707
20,0,0,1.75416975396523,1.94070937337593
21,1.25367231311129,1.57291427123572,0.743738352303356,0.650964929844287
22,1.60861261307975,1.91355951904332,0.984390161258028,1.15988725799744
23,2.09429410356305,2.50074051239843,0.974463628382645,0.713188658031327
24,1.70504371265408,3.54986423034734,0.933787176367305,1.74221818349839
25,1.42719461979429,3.061853546233,0.97424005597476,1.39204157024608
26,2.4540667942272,3.97637813627966,0.797341840812148,1.36401086115756
27,2.27978333448357,3.38416906351555,0.713673375720948,1.24259473824418
28,1.75260559149467,4.79683439832539,0.746715815758307,1.71337649124271
29,0,0,1.17854592932462,1.41325156236222
30,0,0,0.978572099069552,1.28360323253241
31,0,0,0.977647624384513,2.39176108160694
32,0,0,0.983174560732298,1.64358229673646
33,0.844365843016925,2.81366148806739,1.17420023569082,1.88164381550191
34,1.41671880093595,3.10672770878575,1.55030292778419,2.2911384629376
35,1.20441890660712,1.70759530958411,1.66000641823314,2.32203187003303
36,0.607746199922327,2.57308399772652,1.17550868618672,2.22372855375501
37,1.12881402235707,3.06108872988003,0.644671133306083,1.13130972056846
38,1.07223770258154,4.42011496418589,0.348780560047865,1.68352615709064
39,1.37073048016446,1.82800015374026,0.56470229315135,1.06823769156492
40,0.916794598698252,3.31743136449612,0.431704846363006,0.482591954125125
41,0,0,1.17351761398599,1.23737070693401
42,0,0,0.794951602072264,1.32857737412836
43,0,0,0.629903306276794,0.87661145566566
44,0,0,0.635262696955692,1.73681280942885
45,0.593186107395824,1.04625951588411,0,0
46,0.478118913772933,1.31076673471508,0,0
47,0.976121039028952,1.2875196519139,0,0
48,0.143290023699622,1.81866940201195,0,0
49,0.339821660472484,1.59786392602866,0.293219309685705,0.926031638575567
50,0.458294052848858,1.24516611048932,0.668325584636674,0.874221231096996
51,1.4190949482233,0.983272028814349,1.06484016446484,1.14784911445837
52,1.04957209396725,1.65250118025293,0.712686292273537,1.92113253755712
53,0,0,0.743559922907632,1.24706693477231
54,0,0,0.707682320716343,1.27728639469393
55,0,0,0.715813291380653,1.96870533471704
56,0,0,0.944316740817933,1.97049014682958
57,0,0,1.82084673824031,3.32238804907527
58,0,0,2.05921680162205,2.79248287283875
59,0,0,2.133392082336,2.80396462906862
60,0,0,2.02130675358078,3.66938774808593
61,0.902349202392822,1.76971585244267,0.880617018232822,1.61041715741795
62,0.825660518444666,2.47217098703888,0.586346949597557,1.78680796001278
63,0.757303090727817,2.13410393818544,0.63977403390567,1.75059185949831
64,1.0630795114656,1.53642198404786,0.634407769413045,1.61321376749629
65,0,0,0.871548157753138,1.67121825575344
66,0,0,1.03441918724144,2.65592279940371
67,0,0,0.801059391180855,1.43190699233463
68,0,0,0.8162498787125,1.51965739589122
69,0,0,0.834180017328567,0.909166718931111
70,0,0,1.02800445060778,1.23809125604235
71,0,0,0.917396626736631,1.40763246713728
72,0,0,0.723312032668762,1.13949496286902
73,0,0,1.08683939493726,1.37200919224544
74,0,0,1.00698526578341,1.3450034681109
75,0,0,0.566675307751053,1.01142374710115
76,0,0,0.918219142570886,1.44933755578754
77,0,0,1.49564469841591,0.806584154034817
78,0,0,1.09850061315567,1.97969632991568
79,0,0,0.847676961782071,1.37152176386554
80,0,0,0.821102668807444,1.44558085437237
81,1.54229849216906,3.70478270000143,0,0
82,1.56859154099395,2.57718088217154,0,0
83,1.48405758113352,3.43884541111315,0,0
84,1.96354077676082,2.47068950524821,0,0
85,0.618896707769153,1.10633044690949,0.716467154707021,1.05670922626561
86,0.733768312900678,1.58072618344564,0.84097501782543,1.7983312739979
87,0.312174921554257,0.912524992351095,0.494975664412469,1.08312186394214
88,0.589506414406979,1.66718370890048,0.61181305662951,1.61133475936776
89,0,0,0.59725092379558,1.24689395523949
90,0,0,0.460505473053057,1.18846824234818
91,0,0,0.660575193474169,1.08062469497316
92,0,0,0.96373840897999,1.59154291291919
93,0.866535621264062,0.984788847047613,0,0
94,0.596101451858957,1.00679942638714,0,0
95,0.851504313928412,0.912072846940337,0,0
96,0.869604039900485,0.911497025448155,0,0
