patient,Q13310_N,Q13310_C,Q13310.3_N,Q13310.3_C
5,0,0,0.477499012658754,1.55972202013483
6,0,0,0.316182003367353,1.41090371171021
7,0,0,0.266295634219515,1.50455216279698
8,0,0,0.56557678050538,0.929403368739044
9,0,0,0.496913606381087,1.18459089408039
10,0,0,0.449208714722394,1.30230569268156
11,0,0,0.405102498751048,1.3837797102431
12,0,0,0.558554263795629,1.49930990101525
13,0,0,0.591496753117406,1.57322019043066
14,0,0,0.705154376319668,2.30242619815944
15,0,0,0.256134018564997,1.26030038643879
16,0,0,0.711327038763396,1.54423329747819
17,0,0,0.760670666380973,1.33147632311978
18,0,0,0.528533319048639,0.618384401114206
19,0,0,0.351376687379473,0.84203449753589
20,0,0,0.714902506963788,1.86395971716306
21,0.707719735722859,2.26579661846444,0.695985538177082,2.51194097046805
22,0.579412484414873,1.56962910311236,0.559880126334746,1.44117495437721
23,0.977594705135226,2.50916463720155,1.16167479456857,3.27636241163269
24,0.58790011535907,2.07359908644939,0.710670749519715,2.7290813924316
25,0.811152065952927,1.39464835891448,0.552764740227117,2.14164286716483
26,0.904383731236195,1.27133129809654,0.471635218133184,1.81158715143725
27,0.750706939969893,1.89381831994485,0.436384044753624,4.32602526443472
28,0.799010987465005,1.38707952898806,0.368289558845494,1.48450505333955
29,0.724226545834586,1.19949462411774,0.810637853374535,1.93452039321741
30,0.888273275207949,1.50213317298744,0.746023747319703,1.40125026975155
31,0.826289567495598,1.40087903906999,0.727100962840863,1.82092629239691
32,0.678492175979613,1.07520508525534,0.413735749082845,1.78921039702837
33,0,0,0.395185392427193,4.01965335879883
34,0,0,0.785437884260252,3.5161884762906
35,0,0,0.771387575578757,3.17866478093174
36,0,0,0.278848323016724,2.66528197169186
37,0,0,0.619955773115716,1.36437364548274
38,0,0,0.421100231060655,1.8448823833254
39,0,0,0.398315849069783,1.3885348328073
40,0,0,0.202484131813027,1.82387369419481
41,0,0,0.570162230394209,1.06729437828856
42,0,0,0.305868373767493,2.35070488752069
43,0,0,0.317887849143122,1.83096868096836
44,0,0,0.133832024885202,1.66923418752777
45,0,0,0.378578511620811,1.20117899941519
46,0,0,0.335725364329987,1.91967822000035
47,0,0,0.595167823564733,1.55010454133832
48,0,0,0.149318280945312,0.836860747807957
49,0,0,0.141123689796796,1.24931014739592
50,0,0,0.276708922507074,0.846384552262406
51,0,0,0.641629064962929,1.97457001771397
52,0,0,0.531295021279498,2.06342923404141
53,0.704876288869805,1.23983458722393,0.603371765338697,1.14556999029455
54,0.389032022189414,1.18610867194812,0.471211075901262,1.28959354061671
55,0.567673102840472,2.43456342199021,0.408491095546019,2.61918111764637
56,0.544069510248237,1.35990573573197,0.708544300097054,1.42964428957308
57,0,0,0.431510371692284,1.99917486999405
58,0,0,0.550224512117898,0.925699921324813
59,0,0,0.619156448486942,1.89707942356034
60,0,0,0.617605971638555,1.41959779709477
69,0,0,0.556071293555734,1.96968271970347
70,0,0,0.539000304279273,1.26820834831678
71,0,0,0.520032640867473,1.47867739942648
72,0,0,0.186091671046444,1.19951499727993
73,0,0,0.963087848366414,1.19812501596546
74,0,0,0.527779906506246,1.48882417554346
75,0,0,0.146541667731031,1.20801366927507
76,0,0,0.385785202782674,1.70976632238032
77,0,0,1.27927255622945,2.57521607576559
78,0,0,0.924451499979647,1.82529409370293
79,0,0,0.731577590534728,1.51366105389796
80,0,0,0.625789790278739,1.72421902914027
81,0,0,1.00503807990512,2.94249154960743
82,0,0,0.720292823406688,2.24072473357147
83,0,0,0.531834626280639,2.11843520857019
84,0,0,0.797968853722369,1.40998656003349
85,0,0,0.504517904592451,2.11529828484893
86,0,0,0.872669988431257,2.5077095647832
87,0,0,0.0926261280110085,0.914427640269539
88,0,0,0.585752278878195,3.5459192344704
89,0,0,0.307646478001105,2.93458069050926
90,0,0,0.311966763175071,1.25812093116664
91,0,0,0.512923200508761,1.71192241393738
92,0,0,0.622888390541061,1.98438572121902
93,0,0,0.470365664876066,0.916451835725255
94,0,0,0.534713185274727,1.81484862127875
95,0,0,0.183649617929852,0.975745175554911
96,0,0,0.488810802809865,1.23780705920083
97,0,0,0.33778070290055,0.947183251951471
98,0,0,0.649696652939022,1.47517812868497
99,0,0,0.485444019118688,1.21633379952478
100,0,0,0.620863760793784,2.55119636983661
